module,route,testId,action,expected,networkHit,domChanged,routeChanged,modalChanged,toast,consoleErrors,pageErrors,result,notes
"POS","/sales","sales-print-ticket-button","activate","{""ui"":[""domChanged""],""network"":[{""method"":""GET"",""endpoint"":""/tickets/generate/:id""}]}","","","","","","","","FAIL","excepción: page.fill: Test timeout of 30000ms exceeded.
Call log:
[2m  - waiting for locator('#username')[22m
"
