module,route,testId,action,expected,networkHit,domChanged,routeChanged,modalChanged,toast,consoleErrors,pageErrors,result,notes
"POS","/backup","backup-create-button","activate","{""ui"":[""toast"",""domChanged""],""network"":[{""method"":""POST"",""endpoint"":""/backup/create""}],""persist"":[""reloadPersist""]}","","","","","","","","FAIL","excepción: Login failed - still on login page"
