module,route,testId,action,expected,networkHit,domChanged,routeChanged,modalChanged,toast,consoleErrors,pageErrors,result,notes
"POS","/sales","sales-category-filter","activate","{""ui"":[""domChanged""],""network"":[]}","","","","","","","","FAIL","control no encontrado"
