module,route,testId,action,expected,networkHit,domChanged,routeChanged,modalChanged,toast,consoleErrors,pageErrors,result,notes
"POS","/cash-register","caja.close-session","activate","{""ui"":[""toast"",""domChanged""],""network"":[{""method"":""POST"",""endpoint"":""/cash-register/close/:id""}],""persist"":[""reloadPersist""]}","","","","","","","","FAIL","control no encontrado"
