module,route,testId,action,expected,networkHit,domChanged,routeChanged,modalChanged,toast,consoleErrors,pageErrors,result,notes
"POS","/backup","backup-create-button","activate","{""ui"":[""toast"",""domChanged""],""network"":[{""method"":""POST"",""endpoint"":""/backup/create""}],""persist"":[""reloadPersist""]}","","","","","","","","FAIL","excepción: page.fill: Test timeout of 30000ms exceeded.
Call log:
[2m  - waiting for locator('#username')[22m
"
