module,route,testId,action,expected,networkHit,domChanged,routeChanged,modalChanged,toast,consoleErrors,pageErrors,result,notes
"POS","/sales","sales-add-to-cart-button","activate","{""ui"":[""toast""],""network"":[{""method"":""POST"",""endpoint"":""/sales/items""}]}","","","","","","","","FAIL","excepción: Login failed - still on login page"
