module,route,testId,action,expected,networkHit,domChanged,routeChanged,modalChanged,toast,consoleErrors,pageErrors,result,notes
"POS","/sales","ventas.add-item","activate","{""ui"":[""toast""],""network"":[{""method"":""POST"",""endpoint"":""/sales/items""}]}","","","","","","","","FAIL","control no encontrado"
