module,route,testId,action,expected,networkHit,domChanged,routeChanged,modalChanged,toast,consoleErrors,pageErrors,result,notes
"POS","/clients","clients-export-button","activate","{""ui"":[""toast""],""network"":[]}","","","","","","","","FAIL","control no encontrado"
